user_id,project_id,donation_amount,interaction_type
909,903,0.0,view
356,555,0.0,like
309,302,0.0,view
821,706,0.0,like
212,155,70.26,donate
645,272,0.0,like
474,251,204.52,donate
341,49,0.0,view
584,474,0.0,like
215,887,0.0,like
737,313,0.0,view
937,611,147.39,donate
166,674,0.0,like
358,692,0.0,like
620,984,406.39,donate
389,395,0.0,like
590,7,0.0,view
987,982,23.3,donate
150,910,0.0,view
63,232,0.0,like
150,637,0.0,view
197,345,0.0,like
84,688,0.0,like
90,457,0.0,like
371,581,0.0,view
775,588,0.0,view
687,436,78.32,donate
738,16,0.0,view
808,157,0.0,view
460,513,407.07,donate
626,246,0.0,like
225,491,0.0,like
432,727,382.47,donate
60,39,0.0,view
892,600,69.59,donate
314,6,0.0,view
230,543,0.0,like
134,329,0.0,view
80,122,0.0,like
594,423,0.0,like
99,912,194.74,donate
641,611,36.11,donate
370,712,0.0,like
639,358,231.62,donate
175,112,0.0,view
948,868,0.0,view
831,684,0.0,like
355,647,0.0,like
986,62,465.22,donate
587,982,0.0,view
650,985,227.53,donate
260,434,52.9,donate
88,7,123.12,donate
735,480,103.65,donate
95,2,0.0,like
314,289,442.14,donate
917,101,0.0,view
203,999,0.0,like
576,599,0.0,view
801,960,0.0,view
91,103,86.4,donate
810,980,0.0,like
385,338,468.11,donate
295,902,15.59,donate
593,904,0.0,view
506,790,77.4,donate
813,438,315.95,donate
122,782,0.0,view
173,261,0.0,like
616,737,0.0,like
190,977,0.0,view
150,994,0.0,like
582,879,0.0,like
68,164,288.46,donate
455,199,477.33,donate
805,740,69.94,donate
15,128,42.2,donate
183,298,0.0,view
432,427,0.0,view
962,470,0.0,like
807,859,0.0,like
377,435,269.37,donate
945,690,212.4,donate
198,236,0.0,like
236,718,0.0,like
891,642,0.0,view
466,963,0.0,like
492,445,0.0,view
931,167,0.0,like
891,211,0.0,like
435,5,0.0,like
294,421,368.4,donate
267,680,0.0,view
702,893,0.0,view
593,27,175.55,donate
752,773,0.0,like
633,981,161.55,donate
505,62,0.0,view
189,857,257.33,donate
69,468,0.0,view
384,278,0.0,like
442,154,0.0,like
840,109,0.0,view
763,835,0.0,view
424,496,0.0,view
631,89,0.0,view
942,859,117.33,donate
811,569,0.0,like
265,160,0.0,like
610,370,377.74,donate
983,2,485.16,donate
59,309,141.29,donate
99,941,0.0,like
328,105,15.29,donate
351,94,0.0,view
314,999,419.35,donate
387,5,0.0,view
993,656,0.0,like
58,286,0.0,view
30,435,200.77,donate
109,109,0.0,view
604,353,305.32,donate
763,866,142.56,donate
686,406,0.0,view
616,370,56.78,donate
53,980,480.46,donate
36,372,496.66,donate
694,184,0.0,view
129,167,23.02,donate
664,87,307.14,donate
779,316,0.0,like
793,692,0.0,like
333,700,0.0,view
981,117,0.0,like
144,548,462.82,donate
424,675,0.0,like
502,166,111.89,donate
706,603,0.0,view
298,32,0.0,view
569,293,169.69,donate
203,881,0.0,like
265,997,0.0,like
294,203,0.0,view
596,392,0.0,like
336,771,428.98,donate
124,523,0.0,view
884,363,0.0,like
115,588,0.0,view
188,806,0.0,like
859,599,0.0,view
346,883,0.0,view
174,620,0.0,like
218,805,219.57,donate
974,591,0.0,like
233,156,0.0,view
276,6,0.0,view
223,351,0.0,view
38,509,127.91,donate
657,952,370.77,donate
257,747,0.0,like
673,516,223.01,donate
862,357,0.0,like
217,882,0.0,like
446,794,324.33,donate
61,58,153.28,donate
450,416,0.0,like
675,415,0.0,like
395,361,0.0,view
36,84,0.0,view
815,903,17.3,donate
497,327,0.0,like
287,433,0.0,view
786,403,0.0,like
633,799,233.6,donate
512,12,0.0,view
95,99,0.0,like
926,629,156.37,donate
597,302,0.0,like
73,341,288.5,donate
459,893,497.05,donate
719,342,0.0,view
58,884,0.0,view
498,554,0.0,like
804,769,0.0,like
344,708,460.82,donate
881,492,0.0,like
44,264,0.0,view
761,67,0.0,view
311,287,0.0,view
581,869,0.0,like
216,290,316.57,donate
955,850,0.0,like
788,170,0.0,view
810,901,34.18,donate
273,724,0.0,like
749,423,0.0,view
155,728,0.0,like
353,615,490.48,donate
974,656,472.41,donate
488,259,0.0,like
627,505,197.97,donate
617,573,0.0,like
335,36,0.0,view
396,28,242.18,donate
269,898,0.0,view
10,866,0.0,view
244,953,0.0,like
340,10,0.0,view
175,662,0.0,like
141,526,0.0,view
887,461,0.0,view
803,52,0.0,view
247,363,382.44,donate
142,454,126.24,donate
47,568,0.0,view
77,719,0.0,like
831,263,0.0,view
736,814,254.55,donate
50,693,0.0,view
572,974,0.0,view
308,431,226.16,donate
53,581,117.54,donate
771,549,0.0,view
510,364,0.0,like
27,55,0.0,like
983,986,0.0,view
236,48,0.0,view
879,60,0.0,view
837,920,0.0,like
582,531,294.15,donate
648,104,478.56,donate
750,174,382.09,donate
610,149,0.0,like
922,1,0.0,view
276,396,0.0,view
897,337,0.0,view
84,611,214.74,donate
910,91,0.0,like
848,567,0.0,view
829,184,84.43,donate
456,867,210.95,donate
752,859,0.0,view
119,598,83.33,donate
737,630,0.0,like
353,743,138.7,donate
144,189,0.0,like
514,199,0.0,view
373,724,58.84,donate
850,360,0.0,like
721,527,153.55,donate
251,201,473.3,donate
28,833,187.65,donate
899,382,0.0,view
833,69,0.0,view
586,44,0.0,like
721,420,0.0,view
617,649,0.0,view
969,341,0.0,like
570,934,0.0,view
439,788,0.0,view
131,88,0.0,like
872,867,0.0,view
840,855,0.0,like
77,893,0.0,view
370,723,0.0,view
290,429,366.38,donate
100,46,0.0,view
400,14,160.27,donate
60,899,0.0,view
791,727,0.0,like
425,491,0.0,view
401,589,0.0,like
568,339,456.24,donate
257,741,496.86,donate
667,928,0.0,view
476,604,0.0,view
839,665,0.0,view
522,755,0.0,like
257,421,0.0,like
402,893,0.0,view
807,55,371.25,donate
897,885,120.77,donate
358,298,135.78,donate
320,384,0.0,view
65,53,24.32,donate
612,245,78.72,donate
75,669,0.0,view
567,4,406.31,donate
37,211,0.0,like
9,109,0.0,view
697,277,0.0,like
699,879,0.0,like
738,45,0.0,like
519,478,161.54,donate
57,926,194.68,donate
125,549,0.0,view
96,309,0.0,like
775,64,0.0,view
694,209,0.0,view
146,881,0.0,view
552,148,0.0,like
925,977,0.0,view
700,603,0.0,view
340,264,0.0,view
981,601,0.0,like
754,390,459.33,donate
431,358,0.0,like
142,489,0.0,like
389,66,0.0,view
886,945,0.0,like
947,812,0.0,view
889,251,47.93,donate
267,62,442.42,donate
921,726,0.0,view
265,220,0.0,like
53,508,0.0,view
537,526,0.0,view
329,87,445.76,donate
773,796,0.0,like
436,272,0.0,view
482,442,76.4,donate
397,316,389.82,donate
305,70,245.52,donate
98,839,0.0,view
370,260,0.0,like
924,481,0.0,view
312,376,0.0,like
752,253,0.0,like
174,345,0.0,like
989,505,0.0,view
312,24,0.0,like
119,138,0.0,view
317,502,63.57,donate
757,721,497.18,donate
555,874,0.0,like
996,321,0.0,like
696,598,355.22,donate
176,313,0.0,like
283,874,0.0,view
201,922,310.27,donate
915,456,0.0,view
66,324,0.0,like
879,759,0.0,view
160,596,118.03,donate
692,285,0.0,like
784,527,0.0,view
701,110,498.23,donate
961,463,405.22,donate
803,119,121.65,donate
502,99,489.2,donate
928,62,0.0,view
8,252,427.61,donate
953,353,0.0,view
745,632,273.68,donate
922,744,0.0,view
28,502,0.0,view
150,704,0.0,view
320,579,0.0,like
495,288,0.0,like
853,947,120.87,donate
941,966,413.2,donate
147,182,433.04,donate
263,630,0.0,view
2,270,0.0,view
740,735,0.0,view
46,972,0.0,view
322,247,358.84,donate
684,441,0.0,like
191,678,0.0,view
255,291,0.0,view
63,250,0.0,like
780,47,0.0,view
456,93,0.0,like
28,529,0.0,like
826,583,391.13,donate
997,855,173.17,donate
607,689,0.0,like
961,794,219.91,donate
834,697,299.68,donate
18,544,0.0,like
22,104,331.11,donate
949,403,0.0,view
836,180,0.0,like
375,357,0.0,like
115,830,155.98,donate
457,123,80.51,donate
562,826,430.24,donate
656,171,284.09,donate
9,991,0.0,like
746,827,297.76,donate
913,453,53.02,donate
768,706,0.0,like
447,504,75.44,donate
959,500,0.0,like
458,524,0.0,like
203,513,0.0,like
351,8,0.0,view
64,12,0.0,like
633,93,0.0,like
597,468,246.79,donate
724,565,0.0,view
720,903,0.0,view
381,803,0.0,view
876,157,0.0,like
263,196,0.0,like
830,25,29.25,donate
868,5,499.39,donate
562,84,0.0,like
723,477,0.0,view
821,648,0.0,like
987,560,0.0,view
762,217,0.0,like
823,459,0.0,like
981,183,0.0,like
577,667,0.0,view
320,315,0.0,view
593,692,0.0,view
551,580,0.0,view
816,815,0.0,like
926,353,493.05,donate
365,992,0.0,like
34,743,0.0,like
606,41,0.0,view
409,728,0.0,view
107,739,55.56,donate
397,377,0.0,view
614,645,374.84,donate
161,359,0.0,like
805,366,406.53,donate
412,124,0.0,view
503,924,0.0,view
305,372,0.0,like
761,201,0.0,view
767,371,0.0,view
29,700,457.89,donate
393,394,0.0,view
543,829,0.0,like
175,26,0.0,like
29,557,0.0,view
628,92,0.0,view
341,346,0.0,view
74,355,162.42,donate
537,265,0.0,like
146,36,414.77,donate
973,355,124.9,donate
680,99,0.0,like
632,180,0.0,view
585,288,122.49,donate
213,57,0.0,view
444,738,0.0,view
683,374,0.0,view
958,472,0.0,view
443,313,0.0,like
184,343,79.66,donate
945,742,0.0,like
234,704,489.76,donate
282,992,133.19,donate
82,609,420.8,donate
198,769,110.01,donate
795,840,48.64,donate
303,285,194.52,donate
891,952,0.0,like
593,609,0.0,like
900,728,0.0,view
30,9,0.0,view
28,329,227.09,donate
436,916,0.0,view
895,428,0.0,view
43,67,422.49,donate
377,550,0.0,view
363,191,0.0,view
655,313,0.0,like
222,861,0.0,like
538,889,375.16,donate
491,943,392.01,donate
406,322,0.0,like
224,543,0.0,like
843,117,0.0,view
702,144,0.0,like
716,542,0.0,view
774,140,174.11,donate
882,936,0.0,like
539,23,0.0,like
824,834,240.58,donate
886,206,311.92,donate
452,949,0.0,like
589,617,240.09,donate
661,183,0.0,view
204,41,0.0,like
331,949,0.0,like
670,683,419.89,donate
451,681,199.43,donate
601,450,0.0,like
99,550,0.0,view
362,145,251.23,donate
788,509,168.58,donate
386,299,155.67,donate
124,407,0.0,like
695,414,0.0,view
657,5,0.0,view
209,361,0.0,view
944,950,0.0,view
441,655,99.38,donate
926,542,0.0,like
1,905,212.65,donate
189,927,0.0,like
754,549,365.85,donate
625,557,0.0,like
635,610,0.0,view
763,912,365.25,donate
855,352,202.33,donate
329,589,0.0,view
185,147,325.84,donate
303,960,0.0,like
719,352,76.36,donate
554,775,0.0,like
286,164,182.59,donate
660,807,0.0,view
263,424,0.0,view
537,467,0.0,like
70,81,0.0,view
869,43,0.0,view
544,642,0.0,like
238,209,0.0,view
328,61,397.6,donate
857,794,0.0,view
712,487,361.49,donate
541,136,0.0,like
124,101,0.0,view
12,450,263.03,donate
844,96,0.0,view
506,338,0.0,like
509,911,0.0,like
866,145,0.0,view
469,763,0.0,view
399,232,0.0,view
249,527,348.81,donate
169,497,0.0,view
905,670,0.0,view
674,317,343.14,donate
116,765,37.65,donate
564,930,0.0,like
373,829,0.0,like
16,977,0.0,view
990,763,266.29,donate
969,490,0.0,like
158,700,438.05,donate
609,489,107.12,donate
639,449,0.0,view
48,195,292.1,donate
310,199,0.0,view
119,499,0.0,view
960,879,430.25,donate
60,112,119.02,donate
175,946,0.0,view
65,985,473.86,donate
571,294,0.0,view
334,697,28.61,donate
912,852,434.05,donate
593,709,0.0,like
632,727,0.0,view
708,290,0.0,view
56,253,0.0,view
538,465,0.0,like
966,186,160.77,donate
779,867,0.0,like
743,726,0.0,view
201,567,0.0,like
504,984,0.0,like
94,153,143.15,donate
171,953,0.0,view
121,793,281.92,donate
618,561,0.0,view
735,268,207.99,donate
395,473,0.0,view
790,882,0.0,like
718,208,0.0,view
943,239,0.0,view
805,718,52.75,donate
24,196,0.0,view
548,792,402.29,donate
559,422,250.76,donate
535,755,0.0,like
407,72,0.0,view
994,843,0.0,like
153,84,411.5,donate
631,471,0.0,like
9,3,0.0,like
793,98,0.0,view
527,436,0.0,like
151,430,0.0,view
35,700,0.0,view
623,653,409.42,donate
223,347,0.0,like
812,518,0.0,like
48,114,176.69,donate
638,20,0.0,view
745,231,455.03,donate
979,916,0.0,view
17,792,0.0,view
861,273,0.0,like
382,214,0.0,like
454,653,0.0,view
492,334,0.0,view
57,524,85.02,donate
41,155,0.0,like
627,959,0.0,like
102,698,0.0,view
874,210,0.0,view
573,944,0.0,like
210,969,362.01,donate
465,711,0.0,view
340,953,0.0,view
725,34,0.0,view
945,977,0.0,view
36,251,0.0,like
636,531,0.0,view
523,226,188.78,donate
959,810,0.0,view
637,396,146.51,donate
534,554,177.07,donate
167,345,0.0,view
11,892,0.0,view
776,940,0.0,view
931,398,227.4,donate
428,464,0.0,view
519,804,0.0,like
366,233,14.78,donate
157,964,0.0,view
944,493,100.64,donate
702,672,211.81,donate
467,824,463.56,donate
55,981,0.0,view
483,262,107.27,donate
827,326,174.08,donate
848,268,0.0,like
329,26,0.0,view
709,715,281.09,donate
701,835,0.0,like
190,260,371.76,donate
948,160,0.0,like
779,692,0.0,view
929,284,0.0,view
148,965,150.09,donate
640,126,407.64,donate
48,176,0.0,like
354,13,0.0,like
475,611,291.55,donate
186,869,0.0,like
575,980,0.0,view
493,313,0.0,like
362,346,418.75,donate
848,930,0.0,view
219,491,113.3,donate
33,139,0.0,view
584,624,105.91,donate
726,122,0.0,like
85,107,0.0,like
596,107,0.0,like
258,218,117.84,donate
943,721,301.89,donate
625,163,0.0,view
380,844,0.0,like
297,972,0.0,like
869,972,168.0,donate
523,744,253.8,donate
447,723,0.0,like
649,380,0.0,like
583,172,331.5,donate
702,777,0.0,view
860,511,11.91,donate
259,49,0.0,view
753,730,0.0,view
385,336,45.47,donate
311,716,0.0,like
708,190,0.0,view
416,155,0.0,like
530,105,496.84,donate
249,812,0.0,like
890,323,432.7,donate
147,480,108.78,donate
257,955,0.0,like
937,309,418.77,donate
547,272,0.0,like
855,487,145.46,donate
415,290,311.3,donate
260,733,0.0,view
708,744,0.0,like
554,364,0.0,like
171,636,0.0,view
796,140,0.0,like
734,331,0.0,view
431,854,0.0,view
256,120,358.67,donate
409,197,381.21,donate
458,262,0.0,like
567,998,167.04,donate
31,115,0.0,like
899,571,0.0,like
359,978,0.0,view
998,905,0.0,view
986,188,184.91,donate
140,415,0.0,like
178,226,0.0,view
379,991,0.0,view
132,813,0.0,like
666,422,0.0,view
675,933,208.2,donate
508,422,118.14,donate
79,963,0.0,like
106,28,321.34,donate
573,748,0.0,like
503,133,0.0,view
958,681,312.9,donate
580,387,0.0,view
253,669,0.0,view
582,9,0.0,like
682,114,0.0,view
843,996,290.15,donate
180,537,478.31,donate
709,652,0.0,view
966,573,167.94,donate
931,369,233.5,donate
716,847,265.46,donate
414,713,489.91,donate
497,792,223.85,donate
577,150,0.0,view
252,572,0.0,like
15,606,183.67,donate
712,189,0.0,like
618,252,0.0,like
1000,461,0.0,view
822,632,0.0,like
739,683,246.24,donate
925,364,0.0,like
578,802,259.95,donate
319,2,0.0,view
732,653,0.0,view
677,327,0.0,view
383,47,0.0,view
191,535,221.7,donate
477,824,276.83,donate
377,940,473.71,donate
494,111,0.0,like
509,240,10.86,donate
539,289,0.0,view
683,392,479.38,donate
959,379,0.0,view
163,483,77.89,donate
515,858,0.0,view
734,189,0.0,like
544,836,0.0,view
878,628,0.0,like
851,415,0.0,like
176,924,14.11,donate
568,621,0.0,view
485,684,459.14,donate
763,133,381.52,donate
254,12,0.0,view
228,570,0.0,like
34,294,343.8,donate
223,878,110.97,donate
240,280,129.84,donate
569,119,0.0,like
23,594,0.0,like
16,291,430.57,donate
442,496,0.0,view
293,642,276.64,donate
610,382,28.68,donate
271,649,0.0,like
99,811,0.0,like
889,630,0.0,like
161,74,0.0,like
186,276,238.94,donate
43,559,445.35,donate
855,791,0.0,view
410,34,0.0,view
691,227,0.0,like
856,978,0.0,like
690,810,35.62,donate
838,188,0.0,like
565,191,153.15,donate
272,530,0.0,like
687,397,0.0,view
482,111,0.0,view
622,465,0.0,view
650,803,0.0,like
659,530,0.0,view
334,180,0.0,view
407,949,244.85,donate
155,118,182.73,donate
64,838,425.33,donate
617,90,0.0,like
209,508,0.0,view
898,720,0.0,view
852,678,0.0,view
528,774,0.0,like
547,869,114.25,donate
395,718,0.0,like
785,443,0.0,view
298,97,0.0,like
384,706,0.0,like
932,882,101.36,donate
739,413,0.0,like
982,293,0.0,view
333,661,0.0,view
331,90,0.0,like
250,495,167.54,donate
910,781,0.0,like
858,430,129.3,donate
682,424,0.0,like
36,811,0.0,like
567,377,0.0,view
444,882,461.13,donate
246,716,0.0,view
981,62,0.0,view
112,124,248.69,donate
713,983,454.77,donate
215,148,244.3,donate
735,103,0.0,view
377,444,0.0,view
461,372,0.0,view
203,968,0.0,like
819,726,0.0,like
968,43,254.53,donate
567,37,0.0,view
975,649,366.41,donate
159,414,396.27,donate
390,999,289.03,donate
404,689,0.0,view
107,765,473.47,donate
4,25,0.0,like
246,439,0.0,like
178,693,0.0,like
172,57,266.43,donate
399,466,410.54,donate
289,693,395.37,donate
327,74,0.0,view
904,165,0.0,view
795,815,291.57,donate
15,817,344.14,donate
697,854,443.45,donate
216,372,0.0,like
724,930,0.0,like
337,619,257.43,donate
353,128,0.0,like
577,172,0.0,view
951,561,388.22,donate
978,183,0.0,view
671,712,0.0,like
839,966,0.0,like
241,812,462.64,donate
581,466,0.0,view
330,679,0.0,view
829,582,0.0,view
464,89,81.94,donate
498,52,0.0,view
708,643,0.0,view
243,327,0.0,view
432,442,0.0,like
786,867,474.05,donate
755,544,0.0,like
291,769,0.0,view
50,873,0.0,like
605,97,478.17,donate
391,688,0.0,view
500,755,0.0,view
94,965,0.0,view
467,276,0.0,view
328,133,323.68,donate
178,944,0.0,view
413,991,0.0,view
570,946,0.0,view
853,196,0.0,like
598,28,46.71,donate
284,189,448.07,donate
927,648,362.42,donate
877,640,0.0,view
130,724,0.0,view
101,829,0.0,view
996,644,163.04,donate
810,105,0.0,like
913,179,24.27,donate
879,382,0.0,like
497,16,0.0,view
877,252,0.0,view
673,285,0.0,view
456,914,114.4,donate
912,626,459.31,donate
168,468,282.91,donate
791,659,22.76,donate
312,826,0.0,like
153,34,0.0,view
168,992,490.61,donate
140,7,152.27,donate
912,989,211.76,donate
747,964,0.0,like
50,156,497.64,donate
169,530,78.45,donate
686,25,342.79,donate
588,530,0.0,view
168,950,0.0,view
336,196,0.0,view
229,472,0.0,view
904,51,0.0,like
73,244,0.0,view
540,201,0.0,like
693,815,0.0,view
436,938,0.0,view
483,748,314.41,donate
498,623,416.95,donate
875,709,313.37,donate
533,790,267.41,donate
811,199,0.0,like
119,641,0.0,view
492,517,0.0,like
86,228,0.0,like
923,81,250.15,donate
712,269,476.11,donate
510,352,0.0,like
767,506,209.18,donate
298,47,58.76,donate
43,659,0.0,view
47,745,0.0,like
321,621,0.0,like
465,998,237.09,donate
374,975,461.98,donate
550,656,0.0,view
645,749,0.0,like
830,459,0.0,view
123,171,18.18,donate
829,252,458.01,donate
863,850,0.0,view
446,380,418.47,donate
376,397,0.0,view
661,467,175.1,donate
199,942,0.0,like
593,535,0.0,like
2,918,0.0,view
632,888,142.91,donate
162,842,0.0,like
339,472,0.0,like
574,354,117.09,donate
458,165,0.0,like
598,798,0.0,view
387,649,343.05,donate
350,612,47.15,donate
876,289,0.0,view
303,551,0.0,like
385,405,0.0,view
668,294,0.0,like
730,654,374.79,donate
736,422,0.0,view
450,634,0.0,like
764,473,0.0,view
100,614,25.12,donate
670,135,290.35,donate
515,169,0.0,view
738,75,0.0,view
505,362,84.41,donate
543,311,0.0,like
27,900,0.0,like
935,372,0.0,view
651,929,0.0,like
86,221,0.0,view
370,58,0.0,view
615,105,0.0,view
20,495,185.87,donate
973,636,0.0,like
203,658,0.0,view
391,324,117.13,donate
386,904,0.0,view
443,168,0.0,view
360,377,0.0,like
483,953,0.0,like
766,260,0.0,like
673,194,0.0,view
325,805,0.0,view
309,144,0.0,view
636,858,450.78,donate
681,7,0.0,view
150,676,0.0,like
998,90,0.0,like
894,211,0.0,view
100,452,34.37,donate
378,630,456.23,donate
882,281,0.0,view
352,908,0.0,view
96,133,312.22,donate
677,949,0.0,view
153,464,0.0,like
997,648,0.0,view
441,926,0.0,like
771,886,12.56,donate
852,84,82.11,donate
743,959,0.0,view
867,242,0.0,view
462,107,318.66,donate
549,4,0.0,view
307,427,0.0,view
504,594,0.0,like
581,616,366.29,donate
312,351,364.35,donate
498,878,0.0,like
600,642,432.54,donate
889,340,0.0,view
89,42,407.01,donate
28,656,0.0,view
928,139,0.0,like
55,155,0.0,view
881,508,0.0,like
24,50,390.48,donate
617,634,478.08,donate
678,120,0.0,view
61,613,0.0,view
122,632,0.0,view
249,584,0.0,like
903,706,0.0,view
537,583,146.58,donate
193,358,326.02,donate
924,341,0.0,like
793,97,0.0,view
795,331,349.51,donate
8,360,335.35,donate
580,281,451.05,donate
397,599,217.63,donate
462,499,0.0,view
861,248,0.0,view
362,971,0.0,like
945,187,0.0,like
393,498,395.18,donate
208,428,0.0,like
542,343,0.0,view
424,426,0.0,like
400,308,318.04,donate
988,499,0.0,view
71,875,0.0,like
484,34,0.0,like
291,421,370.88,donate
293,910,0.0,like
369,276,335.0,donate
656,645,185.69,donate
894,576,0.0,like
516,92,110.58,donate
614,150,0.0,like
476,840,0.0,view
275,474,216.88,donate
421,719,489.54,donate
303,354,0.0,like
852,299,0.0,view
184,12,0.0,view
64,575,0.0,view
392,990,311.4,donate
169,396,0.0,view
544,626,0.0,view
755,86,0.0,like
553,248,175.81,donate
995,282,0.0,view
865,911,397.79,donate
348,142,0.0,like
558,970,0.0,view
984,452,0.0,view
784,91,0.0,like
955,236,344.83,donate
301,80,344.09,donate
95,963,0.0,view
80,989,0.0,like
313,226,0.0,view
106,722,0.0,like
500,359,300.89,donate
174,874,0.0,view
953,682,0.0,like
540,636,0.0,view
393,78,347.78,donate
37,849,107.32,donate
51,276,483.13,donate
675,204,0.0,view
386,32,281.69,donate
302,64,0.0,view
543,138,440.26,donate
553,892,208.02,donate
567,253,0.0,like
443,937,335.3,donate
69,990,0.0,view
631,809,391.62,donate
295,197,0.0,view
914,447,0.0,like
422,397,428.92,donate
87,204,0.0,like
960,935,187.19,donate
532,760,0.0,view
435,869,93.64,donate
947,658,393.76,donate
701,800,0.0,like
861,440,0.0,like
826,7,104.62,donate
810,533,0.0,view
741,354,403.57,donate
893,753,316.63,donate
224,921,0.0,view
186,758,471.52,donate
991,472,269.05,donate
119,612,129.09,donate
817,223,0.0,view
5,189,0.0,like
38,339,0.0,view
680,122,0.0,like
14,493,0.0,view
293,811,0.0,view
21,833,0.0,like
348,453,321.13,donate
524,957,0.0,view
926,140,0.0,like
168,245,0.0,view
958,510,0.0,view
675,235,0.0,view
738,128,0.0,view
565,231,0.0,like
832,705,0.0,like
808,264,0.0,view
415,807,350.56,donate
332,593,227.8,donate
796,224,0.0,view
360,486,161.69,donate
830,110,0.0,view
541,110,252.16,donate
328,34,0.0,view
747,460,0.0,like
355,991,0.0,like
810,215,0.0,like
621,587,440.6,donate
22,134,0.0,view
283,424,0.0,like
131,399,0.0,view
651,200,0.0,view
313,509,0.0,like
702,61,0.0,view
579,883,0.0,view
447,692,242.34,donate
925,845,80.7,donate
525,621,208.33,donate
970,208,0.0,view
880,669,0.0,like
482,737,0.0,view
655,394,295.77,donate
314,534,269.8,donate
795,159,0.0,view
628,190,0.0,view
973,232,0.0,like
680,527,0.0,like
25,220,0.0,like
117,688,0.0,like
307,57,105.01,donate
571,225,0.0,like
644,323,0.0,like
820,726,0.0,view
591,233,0.0,view
87,458,0.0,like
31,104,0.0,view
804,690,0.0,like
809,351,0.0,view
583,229,0.0,view
789,234,0.0,view
875,696,0.0,like
387,368,0.0,like
919,130,232.16,donate
463,795,0.0,like
511,567,116.75,donate
341,218,0.0,like
791,55,0.0,view
83,580,144.44,donate
657,889,212.83,donate
902,735,0.0,view
812,582,0.0,view
869,980,280.58,donate
323,939,0.0,like
398,800,0.0,like
292,756,0.0,view
40,54,0.0,like
356,341,0.0,view
751,732,0.0,view
204,158,0.0,like
204,654,110.98,donate
162,219,0.0,view
319,582,457.28,donate
962,52,244.28,donate
997,564,348.51,donate
305,644,0.0,like
999,959,0.0,view
664,492,153.31,donate
176,619,346.02,donate
253,822,195.4,donate
12,890,0.0,like
381,879,459.56,donate
605,568,0.0,like
927,91,0.0,like
977,174,492.02,donate
384,638,0.0,like
684,276,283.15,donate
805,146,0.0,view
457,379,50.04,donate
895,789,0.0,view
908,347,0.0,view
564,307,186.86,donate
460,409,180.12,donate
978,703,401.78,donate
447,788,0.0,like
890,273,0.0,view
282,659,428.14,donate
359,115,0.0,like
578,291,0.0,view
256,475,0.0,like
989,777,0.0,like
959,592,68.49,donate
326,973,0.0,like
717,6,0.0,view
255,427,72.94,donate
591,777,0.0,like
657,623,0.0,like
388,541,89.97,donate
226,443,0.0,like
183,170,0.0,like
487,159,203.05,donate
724,25,0.0,view
213,631,0.0,like
754,846,146.02,donate
965,381,0.0,like
800,672,0.0,view
70,253,0.0,view
556,928,401.15,donate
910,241,0.0,like
585,504,0.0,view
14,444,256.75,donate
705,774,0.0,view
730,569,0.0,view
495,899,0.0,like
449,312,0.0,view
680,924,0.0,view
752,778,298.08,donate
916,497,0.0,like
608,237,43.5,donate
412,9,0.0,view
89,262,10.17,donate
195,641,401.26,donate
867,368,265.33,donate
707,761,0.0,like
584,73,0.0,view
733,332,0.0,like
988,822,33.33,donate
879,690,297.62,donate
744,163,0.0,like
223,8,93.47,donate
947,587,0.0,like
27,86,0.0,view
352,952,0.0,like
401,39,0.0,like
554,824,61.49,donate
127,759,0.0,view
420,828,174.71,donate
758,673,0.0,like
513,512,489.68,donate
817,225,347.62,donate
493,673,0.0,like
747,299,402.84,donate
741,535,318.26,donate
46,492,0.0,view
208,590,438.77,donate
495,139,0.0,like
625,953,40.82,donate
241,107,179.05,donate
64,320,0.0,like
14,562,0.0,like
876,318,138.89,donate
849,810,0.0,view
422,661,341.86,donate
449,675,0.0,like
899,824,0.0,like
844,425,0.0,view
73,272,267.48,donate
236,87,0.0,view
672,56,141.72,donate
794,506,298.22,donate
35,879,0.0,view
159,987,0.0,view
518,193,0.0,view
377,252,0.0,view
527,321,425.66,donate
741,151,0.0,like
500,153,0.0,like
198,717,0.0,view
786,818,0.0,view
250,719,0.0,view
398,178,375.0,donate
746,238,0.0,view
723,194,0.0,like
684,91,0.0,like
390,281,448.56,donate
388,233,0.0,view
76,666,0.0,view
567,306,0.0,like
473,702,490.27,donate
557,298,0.0,view
688,282,0.0,view
977,652,110.18,donate
54,959,0.0,like
377,437,0.0,view
317,230,0.0,like
293,195,349.1,donate
260,56,163.55,donate
480,216,389.55,donate
452,161,0.0,like
249,175,0.0,view
997,695,415.65,donate
25,78,0.0,view
447,299,0.0,like
491,265,0.0,like
52,705,0.0,like
594,166,0.0,like
767,731,0.0,view
377,785,69.27,donate
791,647,0.0,like
407,470,0.0,like
628,635,0.0,like
345,618,0.0,view
199,1,0.0,view
846,487,0.0,view
378,773,0.0,view
122,58,459.0,donate
144,613,218.95,donate
785,944,0.0,like
269,939,0.0,like
868,655,249.15,donate
821,883,0.0,like
352,778,480.06,donate
463,311,0.0,like
549,59,0.0,view
608,895,0.0,view
863,971,454.57,donate
89,463,0.0,like
916,224,0.0,view
998,763,0.0,view
242,957,0.0,like
196,879,0.0,view
672,112,208.36,donate
348,349,0.0,view
943,354,0.0,like
295,310,100.66,donate
789,333,0.0,view
497,989,0.0,view
538,444,0.0,like
924,319,0.0,like
